,property_id,lat,lng,addr_street,price,property_type,year,bedrooms,bathrooms,parking_space,suburb,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,Transfer_flag,travel_min_to_CBD
1266,15947.0,-37.704248,144.895177,14 Paisley Court,5810000.0,house,2015.0,3.0,2.0,1.0,GOWANBRAE,hospital_184,4.325,S_209,2.546,SC_010,1.314,20032,1.942,0,32.833
1267,75218.0,-37.886181,145.056164,48 Toolambool Road,6021000.0,house,2010.0,2.0,1.0,1.0,CARNEGIE,hospital_108,2.162,S_015,0.169,SC_041,0.271,19920,0.212,0,28.238
1268,81603.0,-37.996717,145.238373,1 Fugosia Street,14690000.0,house,2013.0,3.0,1.0,1.0,DOVETON,hospital_119,2.136,S_184,2.193,SC_077,1.284,19888,2.623,0,54.312
1269,59587.0,-37.820289,145.207844,2/124 Brunswick Road,9855000.0,house,2014.0,3.0,2.0,2.0,MITCHAM,hospital_010,1.631,S_040,2.06,SC_032,2.026,19901,0.462,0,41.55
1270,29593.0,-37.77377701,145.0081635,18 Northcote Street,3848000.0,house,2009.0,1.0,1.0,0.0,NORTHCOTE,hospital_035,1.21,S_105,2.559,SC_001,3.03,19929,0.602,0,16.083
1271,17845.0,-37.706585,144.939643,9 Patience Street,8200000.0,house,2010.0,4.0,2.0,2.0,HADFIELD,hospital_184,5.007,S_004,0.093,SC_030,3.019,19961,1.817,0,35.0
1272,82780.0,-37.902997,145.267849,41 Kilcunda Drive,9315000.0,house,2012.0,3.0,2.0,2.0,ROWVILLE,hospital_150,4.018,S_199,2.518,SC_049,3.674,19868,3.379,0,55.143
1273,57536.0,-37.830542,145.151296,10 Ronley Street,11760000.0,house,2010.0,3.0,2.0,2.0,BLACKBURN,hospital_060,0.499,S_018,0.363,SC_002,2.166,19898,1.171,0,35.04
1274,47867.0,-37.807532,145.026819,13 Studley Park Road,44200000.0,house,2013.0,2.0,1.0,1.0,KEW,hospital_032,1.052,S_039,0.411,SC_083,1.634,19905,1.628,0,18.933
1275,49645.0,-37.808381,145.080859,6 Ian Street,21250000.0,house,2011.0,4.0,3.0,2.0,BALWYN,hospital_064,2.863,S_136,1.892,SC_099,2.68,19893,1.793,0,28.778
1276,33567.0,-37.694369,145.00071499999999,103 Pallant Avenue,3600000.0,house,2013.0,3.0,1.0,2.0,RESERVOIR,hospital_139,2.593,S_228,2.801,SC_103,5.034,20008,0.985,0,36.3
1277,34176.0,-37.72324753,144.99928280000003,2 Locksley Ave,4824000.0,house,2009.0,3.0,1.0,0.0,RESERVOIR,hospital_139,0.641,S_030,1.554,SC_103,1.834,20011,0.651,0,29.182
1278,3998.0,-37.833461,144.86680900000002,01  Blackshaws Road,6480000.0,house,2015.0,3.0,2.0,1.0,NEWPORT,hospital_141,3.887,S_056,1.803,SC_033,1.918,19995,1.711,0,18.3
1279,39168.0,-37.750675,145.037378,20 Wilkinson Crescent,4400000.0,house,2011.0,3.0,1.0,2.0,BELLFIELD,hospital_090,1.037,S_219,1.993,SC_047,1.486,19934,2.047,0,25.083
1280,20871.0,-37.767655,144.965873,246 Victoria Street,12460000.0,house,2016.0,2.0,1.0,1.0,BRUNSWICK,hospital_144,1.349,S_074,0.569,SC_030,4.161,19968,0.553,0,21.0
1281,52906.0,-37.824036,145.005273,29 Glass Street,6112000.0,house,2014.0,2.0,1.0,0.0,RICHMOND,hospital_122,0.471,S_076,1.819,SC_038,1.859,19906,0.441,0,12.75
1282,53917.0,-37.82213,144.993346,92 Richmond Terrace,13040000.0,house,2012.0,3.0,1.0,0.0,RICHMOND,hospital_146,0.491,S_076,1.408,SC_068,2.052,19908,0.354,0,10.682
1283,93014.0,-37.99807,145.095995,23 Bradshaw Street,6325000.0,house,2011.0,3.0,1.0,2.0,MORDIALLOC,hospital_001,2.194,S_119,1.38,SC_003,3.06,19863,1.197,0,45.333
1284,22067.0,-37.752461,144.963861,16 The Avenue,10999000.0,house,2013.0,2.0,1.0,2.0,COBURG,hospital_084,0.514,S_173,1.12,SC_030,2.539,19966,0.288,0,26.0
1285,70742.0,-37.8789036,145.09921699999998,35 Amaroo Street,10336000.0,house,2013.0,3.0,1.0,1.0,CHADSTONE,hospital_098,2.083,S_112,1.468,SC_042,0.7,19839,0.903,0,26.0
1286,52213.0,-37.82117844,144.991806,12 Loughnan Street,7220000.0,house,2008.0,2.0,1.0,1.0,RICHMOND,hospital_146,0.4,S_076,1.331,SC_068,1.885,19908,0.353,0,10.682
1287,520.0,-37.793941,144.884477,1A Leander Street,11456000.0,house,2016.0,2.0,1.0,2.0,FOOTSCRAY,hospital_056,0.176,S_201,1.411,SC_043,2.021,20023,0.879,0,19.75
1288,55702.0,-37.84547,145.0892,45 Through Road,14400000.0,house,2015.0,3.0,2.0,1.0,CAMBERWELL,hospital_089,1.4,S_160,1.979,SC_042,3.554,19849,1.021,0,34.0
1289,40447.0,-37.703888,145.05435400000002,36 Boadle Road,4144000.0,house,2015.0,3.0,1.0,1.0,BUNDOORA,hospital_037,0.35,S_155,0.579,SC_047,4.401,19984,2.709,0,34.091
1290,62063.0,-37.79683685,145.2389679,5 Panfield Avenue,3440000.0,house,2008.0,3.0,2.0,2.0,RINGWOOD,hospital_105,1.632,S_157,1.418,SC_032,1.984,19879,1.952,0,47.0
1291,85591.0,-37.887565,145.006124,38 Orrong Road,17250000.0,house,2014.0,3.0,1.0,2.0,ELSTERNWICK,hospital_116,0.363,S_193,0.064,SC_015,3.066,19954,0.556,0,17.0
1292,54212.0,-37.831903999999994,145.03788400000002,2 Crossakiel Court,36210000.0,house,2012.0,4.0,2.0,2.0,HAWTHORN,hospital_127,0.82,S_208,1.346,SC_083,1.289,19910,0.971,0,13.0
1293,56312.0,-37.849025,145.098513,2 Alder Street,8640000.0,house,2012.0,2.0,1.0,1.0,BURWOOD,hospital_089,1.01,S_112,1.983,SC_042,3.212,19849,1.607,0,34.0
1294,44654.0,-37.695128000000004,145.12435,22 Nulgarrah Crescent,5335000.0,house,2013.0,3.0,2.0,1.0,GREENSBOROUGH,hospital_075,1.972,S_051,1.525,SC_051,3.927,19985,1.725,0,38.091
1295,20063.0,-37.798462,144.969344,156 Faraday Street,19300000.0,house,2015.0,3.0,2.0,3.0,CARLTON,hospital_188,0.363,S_200,0.757,SC_008,1.49,19842,1.409,0,7.337
1296,28419.0,-37.80577087,144.980896,88 George Street,8480000.0,house,2008.0,2.0,1.0,1.0,FITZROY,hospital_178,0.286,S_175,0.365,SC_008,1.185,19843,0.916,0,7.903
1297,22344.0,-37.735286,144.95885,23 Molesworth Street,10353000.0,house,2012.0,2.0,1.0,2.0,COBURG,hospital_084,2.094,S_172,0.905,SC_030,0.832,19964,0.402,0,30.0
1298,36639.0,-37.637746,145.050039,1 Lauren Court,3000000.0,house,2012.0,3.0,2.0,0.0,EPPING,hospital_053,3.334,S_083,2.481,SC_062,3.489,45795,1.964,0,46.333
1299,5910.0,-37.789944,144.848504,9 Moama Street,6250000.0,house,2016.0,2.0,1.0,2.0,BRAYBROOK,hospital_174,1.959,S_149,1.217,SC_043,1.216,20021,1.384,0,25.733
1300,16870.0,-37.70465,144.90528799999998,24 Fran Street,8250000.0,house,2016.0,3.0,1.0,1.0,GLENROY,hospital_184,4.191,S_209,1.655,SC_010,1.925,20032,1.051,0,32.833
1301,469.0,-37.789271,144.888049,18 Steet Street,7120000.0,house,2015.0,3.0,1.0,0.0,FOOTSCRAY,hospital_003,0.343,S_201,1.549,SC_085,1.766,20023,1.416,0,19.75
1302,28741.0,-37.802733,144.997861,1 Hunter St,9540000.0,house,2011.0,4.0,1.0,1.0,ABBOTSFORD,hospital_134,1.064,S_076,0.791,SC_068,2.63,19976,0.413,0,9.812
1303,28952.0,-37.806237,144.99374880000002,27 Raphael Street,5555000.0,house,2012.0,1.0,1.0,0.0,ABBOTSFORD,hospital_052,0.978,S_076,0.408,SC_068,2.127,19976,0.19,0,9.812
1304,86942.0,-37.898105,145.001899,6 Westley Avenue,22000000.0,house,2010.0,4.0,3.0,2.0,BRIGHTON,hospital_013,1.013,S_151,0.948,SC_015,3.767,19953,0.254,0,19.083
1305,82486.0,-37.989945,145.239327,99 Power Road,2916000.0,house,2015.0,3.0,1.0,2.0,DOVETON,hospital_119,1.865,S_184,2.024,SC_077,1.871,19888,2.597,0,54.312
1306,95365.0,-37.91514587,145.03125,27 Rose Street,19520000.0,house,2008.0,5.0,2.0,2.0,BENTLEIGH,hospital_126,1.926,S_107,1.071,SC_046,2.782,19939,0.565,0,38.778
1307,25643.0,-37.58123779,144.9262238,17 Middlesborough Drive,3440000.0,house,2009.0,4.0,2.0,2.0,CRAIGIEBURN,hospital_104,7.749,S_178,1.578,SC_005,0.9,40221,2.743,0,45.889
1308,38256.0,-37.772201,145.031506,37 Bennett Street,18720000.0,house,2011.0,3.0,1.0,1.0,ALPHINGTON,hospital_039,0.985,S_219,1.001,SC_001,1.023,19932,0.686,0,21.083
1309,50663.0,-37.785776,145.102312,1 Gregory Court,8800000.0,house,2010.0,3.0,2.0,0.0,DONCASTER,hospital_194,1.791,S_046,1.704,SC_091,2.088,19896,3.757,0,33.778
1310,72518.0,-37.85321045,145.25894169999998,6 Tracey Street,5400000.0,house,2009.0,4.0,1.0,1.0,BAYSWATER,hospital_002,0.85,S_139,1.337,SC_032,5.225,19870,1.512,0,50.0
1311,28261.0,-37.797717,144.977678,352 Fitzroy Street,9790000.0,house,2013.0,3.0,1.0,1.0,FITZROY,hospital_188,1.088,S_200,0.049,SC_008,1.717,19975,1.484,0,10.867
1312,56550.0,-37.859621999999995,145.11240700000002,3 Rodway Court,8560000.0,house,2015.0,4.0,3.0,2.0,BURWOOD,hospital_089,1.623,S_112,1.806,SC_042,2.695,19840,1.557,0,28.0
1313,47463.0,-37.708743,145.16161,7 Eurabbie Court,7579000.0,house,2011.0,3.0,2.0,2.0,ELTHAM,hospital_075,4.926,S_194,0.766,SC_051,3.908,19987,1.327,0,44.333
1314,40906.0,-37.705473,145.056162,6 Avon Court,4320000.0,house,2013.0,3.0,1.0,1.0,BUNDOORA,hospital_037,0.424,S_155,0.763,SC_047,4.328,19984,2.509,0,34.091
1315,13785.0,-37.743173,144.898864,122 Cooper Street,4653000.0,house,2016.0,3.0,1.0,2.0,ESSENDON,hospital_184,0.555,S_197,1.032,SC_082,1.181,20036,1.994,0,23.846
1316,47970.0,-37.797614,145.034123,161 Peel Street,7047000.0,house,2012.0,2.0,1.0,1.0,KEW,hospital_029,1.279,S_039,0.95,SC_083,2.547,19931,2.154,0,20.083
1317,18722.0,-37.689089,144.92888200000002,34 Ernest Street,3996000.0,house,2014.0,3.0,1.0,1.0,BROADMEADOWS,hospital_104,4.338,S_153,1.38,SC_059,3.871,20030,1.058,0,36.833
1318,43879.0,-37.71139908,145.0879059,6 Papua Street,5684000.0,house,2007.0,3.0,1.0,0.0,WATSONIA,hospital_075,1.729,S_020,1.305,SC_017,5.225,19984,0.365,0,34.091
1319,53793.0,-37.818636,144.990603,8 Sherwood Street,16560000.0,house,2013.0,3.0,1.0,1.0,RICHMOND,hospital_173,0.232,S_076,1.097,SC_068,1.693,19978,0.417,0,6.812
1320,31797.0,-37.747676,144.988214,123 Gilbert Road,9750000.0,house,2012.0,3.0,1.0,1.0,PRESTON,hospital_144,1.746,S_105,1.409,SC_103,1.508,20013,1.077,0,25.182
1321,47880.0,-37.800616,145.043128,137 Eglinton Street,19600000.0,house,2012.0,4.0,2.0,2.0,KEW,hospital_064,1.008,S_039,1.217,SC_083,2.307,19904,2.394,0,20.737
1322,66159.0,-37.776534000000005,145.320146,29 Wyuna Walk,4675000.0,house,2011.0,3.0,2.0,1.0,MOOROOLBARK,hospital_113,3.452,S_168,1.951,SC_084,2.118,19877,1.14,0,55.25
1323,5735.0,-37.78792953,144.85063169999998,34 Darnley Street,4370000.0,house,2007.0,3.0,1.0,2.0,BRAYBROOK,hospital_174,1.959,S_149,1.15,SC_043,1.15,20021,1.563,0,25.733
1324,78711.0,-37.933496999999996,145.153435,17 Young Street,5490000.0,house,2015.0,3.0,2.0,2.0,SPRINGVALE,hospital_076,3.167,S_075,2.23,SC_073,4.165,19914,1.397,0,42.273
1325,59348.0,-37.812728,145.19002700000001,12 Deakin Street,9075000.0,house,2010.0,2.0,2.0,1.0,MITCHAM,hospital_010,0.439,S_202,1.739,SC_088,1.176,19900,0.612,0,39.905
1326,3876.0,-37.812742,144.875598,8 Adaleigh Street,11765000.0,house,2013.0,3.0,2.0,2.0,YARRAVILLE,hospital_056,2.374,S_201,2.381,SC_043,2.459,19996,1.307,0,15.3
1327,86360.0,-37.9018914,145.0038066,21 Montclair Avenue,18200000.0,house,2013.0,4.0,2.0,2.0,BRIGHTON,hospital_013,1.034,S_151,0.498,SC_015,4.216,19952,0.35,0,20.083
1328,76603.0,-37.924001000000004,145.132688,16 Jaguar Drive,7800000.0,house,2015.0,3.0,1.0,1.0,CLAYTON,hospital_076,1.092,S_169,1.254,SC_073,5.077,19915,1.07,0,39.211
1329,10491.0,-37.796352,144.934048,39 Chelmsford Street,10032000.0,house,2011.0,2.0,1.0,1.0,KENSINGTON,hospital_114,0.379,S_086,1.156,SC_011,2.214,19972,0.298,0,14.0
1330,61257.0,-37.79018402,145.249054,13 Holyrood Crescent,5720000.0,house,2009.0,4.0,2.0,2.0,RINGWOOD,hospital_164,2.039,S_157,0.945,SC_032,3.079,19879,2.427,0,47.0
1331,95646.0,-37.91697311,145.0509949,36 St James Avenue,7920000.0,house,2009.0,3.0,2.0,1.0,BENTLEIGH,hospital_159,1.515,S_107,0.831,SC_046,2.743,19939,1.23,0,38.778
1332,23203.0,-37.7482605,144.9549561,81 Shaftsbury Street,12036000.0,house,2008.0,3.0,2.0,2.0,COBURG,hospital_084,0.717,S_172,1.165,SC_030,1.815,19966,0.919,0,26.0
1333,92947.0,-37.98577,145.08431399999998,20 Edmond street,10125000.0,house,2014.0,4.0,1.0,2.0,PARKDALE,hospital_001,1.143,S_003,0.655,SC_003,1.682,19864,1.074,0,41.688
1334,65280.0,-37.805359,145.315449,29 Liverpool Road,4960000.0,house,2015.0,4.0,3.0,2.0,KILSYTH,hospital_164,5.271,S_224,0.574,SC_022,2.932,19877,2.31,0,55.25
1335,26173.0,-37.575720000000004,144.938508,26 Earlston Place,3720000.0,house,2010.0,3.0,2.0,2.0,CRAIGIEBURN,hospital_104,8.497,S_178,2.073,SC_005,1.598,40221,2.936,0,45.889
1336,10743.0,-37.794270000000004,144.923672,62 Bangalore Street,18340000.0,house,2015.0,3.0,2.0,2.0,KENSINGTON,hospital_114,0.588,S_086,0.872,SC_011,1.48,20041,0.605,0,13.867
1337,65419.0,-37.794371999999996,145.309695,50 Marion Ave,5150000.0,house,2015.0,4.0,2.0,2.0,KILSYTH,hospital_164,4.987,S_224,0.867,SC_022,2.399,19877,1.097,0,55.25
1338,64041.0,-37.805595399999994,145.2753906,25 Vinter Avenue,24210000.0,house,2008.0,4.0,2.0,2.0,CROYDON,hospital_164,1.758,S_055,0.903,SC_022,0.991,19878,1.22,0,51.25
1339,95316.0,-37.919343,145.032199,25a Campbell Street,4428000.0,house,2006.0,2.0,2.0,2.0,BENTLEIGH,hospital_110,1.579,S_107,0.87,SC_046,2.308,19939,0.472,0,38.778
1340,54236.0,-37.835497,145.037353,2/64 Kooyongkoot Road,21000000.0,house,2015.0,3.0,2.0,1.0,HAWTHORN,hospital_127,1.193,S_208,1.737,SC_083,1.68,19910,0.596,0,13.0
1341,63951.0,-37.798221000000005,145.262305,22 EDITH AVENUE,9707000.0,house,2012.0,4.0,2.0,2.0,CROYDON,hospital_164,1.215,S_157,0.645,SC_022,1.83,19878,1.639,0,51.25
1342,93399.0,-38.002275,145.087998,47 Barkly Street,10880000.0,house,2013.0,3.0,1.0,1.0,MORDIALLOC,hospital_001,1.858,S_119,0.654,SC_003,3.468,19863,0.48,0,45.333
1343,44947.0,-37.71928787,145.1040802,35 Elonera Avenue,5115000.0,house,2009.0,3.0,2.0,2.0,GREENSBOROUGH,hospital_075,1.584,S_020,1.663,SC_017,5.127,19986,1.598,0,40.286
1344,31428.0,-37.757728,145.023347,7 Walsh Avenue,10288000.0,house,2011.0,3.0,1.0,2.0,THORNBURY,hospital_039,0.907,S_105,1.887,SC_001,1.98,20014,2.201,0,23.182
1345,50774.0,-37.7843895,145.12210080000003,12 Rathmullen Quadrant,8536000.0,house,2009.0,4.0,2.0,2.0,DONCASTER,hospital_194,1.372,S_188,0.335,SC_091,0.455,20042,3.878,0,30.556
1346,86154.0,-37.899966,145.00458500000002,146 North Road,23840000.0,house,2011.0,4.0,2.0,3.0,BRIGHTON,hospital_013,0.86,S_151,0.701,SC_015,4.065,19953,0.366,0,19.083
1347,50818.0,-37.793268,145.131995,14 Highview Drive,13986000.0,house,2014.0,4.0,2.0,3.0,DONCASTER,hospital_154,2.522,S_188,0.991,SC_091,0.868,20042,3.035,0,30.556
1348,17042.0,-37.714797999999995,144.946914,30 South Street,7308000.0,house,2011.0,4.0,3.0,2.0,HADFIELD,hospital_084,4.49,S_004,1.126,SC_030,1.98,19962,1.2,0,33.0
1349,51021.0,-37.789225,145.107296,20 Finlayson Street,16920000.0,house,2016.0,4.0,2.0,0.0,DONCASTER,hospital_194,1.901,S_188,1.49,SC_091,1.662,19896,3.366,0,33.778
1350,71594.0,-37.85876465,145.2385712,49 Brentwood Drive,16500000.0,house,2009.0,4.0,2.0,1.0,WANTIRNA,hospital_179,1.421,S_226,1.833,SC_032,5.193,19870,3.217,0,50.0
1351,61322.0,-37.799513,145.246111,15 Golden Grove,27720000.0,house,2010.0,4.0,3.0,2.0,RINGWOOD,hospital_164,1.24,S_157,0.83,SC_032,2.118,19879,1.432,0,47.0
1352,83188.0,-37.887796,145.24281499999998,4 Horner Close,5850000.0,house,2011.0,3.0,1.0,2.0,KNOXFIELD,hospital_002,4.233,S_027,1.527,SC_073,5.401,19868,4.657,0,55.143
1353,16134.0,-37.699090000000005,144.90006599999998,75 Marigold Crescent,5796000.0,house,2010.0,3.0,2.0,2.0,GOWANBRAE,hospital_184,4.83,S_209,2.244,SC_059,1.799,20031,1.458,0,34.833
1354,78423.0,-37.929840999999996,145.156143,875 Springvale  Road,5181000.0,house,2014.0,3.0,1.0,1.0,MULGRAVE,hospital_076,3.25,S_075,2.661,SC_073,3.707,19914,1.799,0,42.273
1355,36081.0,-37.673091,145.038672,1 Winston Street,6239000.0,house,2013.0,5.0,3.0,2.0,LALOR,hospital_041,2.959,S_229,1.779,SC_062,4.766,20006,2.057,0,40.3
1356,96605.0,-37.998028999999995,145.27099099999998,2 Kylie Court,5550000.0,house,2012.0,4.0,2.0,2.0,HALLAM,hospital_069,4.663,S_212,0.881,SC_077,2.144,19885,2.197,0,59.286
1357,91022.0,-37.969848999999996,145.069475,8 Mena Avenue,5160000.0,house,2010.0,3.0,1.0,1.0,CHELTENHAM,hospital_109,0.932,S_011,1.443,SC_003,1.725,19866,1.357,0,37.353
1358,63787.0,-37.781147999999995,145.28923400000002,1A HARTLEY ROAD,9168000.0,house,2014.0,4.0,2.0,2.0,CROYDON,hospital_164,4.187,S_181,1.805,SC_022,2.069,19878,1.763,0,51.25
1359,26210.0,-37.583048,144.929982,27 Kings Glen,4284000.0,house,2012.0,2.0,2.0,1.0,CRAIGIEBURN,hospital_104,7.578,S_178,1.27,SC_005,1.264,40221,2.398,0,45.889
1360,93866.0,-38.059363,145.128275,23 Crown Road,6732000.0,house,2014.0,4.0,2.0,0.0,BONBEACH,hospital_096,8.221,S_077,1.221,SC_070,5.756,19859,0.852,0,51.75
1361,94218.0,-38.07970047,145.12394709999998,544B Station Street,5865000.0,house,2009.0,3.0,1.0,0.0,CARRUM,hospital_043,7.811,S_077,2.91,SC_070,5.218,19858,0.552,0,54.455
1362,64339.0,-37.794239000000005,145.286629,36 Jackson Street,10640000.0,house,2015.0,3.0,2.0,2.0,CROYDON,hospital_164,3.117,S_181,0.533,SC_022,0.623,19878,0.547,0,51.25
1363,59691.0,-37.826271000000006,145.211512,24 Kulnine Avenue,7236000.0,house,2013.0,4.0,1.0,1.0,MITCHAM,hospital_010,2.333,S_040,2.2,SC_032,2.14,19901,0.829,0,41.55
1364,56070.0,-37.854682000000004,145.09688899999998,1 Park Avenue,10850000.0,house,2012.0,3.0,1.0,3.0,BURWOOD,hospital_089,0.388,S_112,1.338,SC_042,2.566,19849,1.481,0,34.0
1365,89708.0,-37.94627762,145.01220700000002,9 Minnie Street,7735000.0,house,2008.0,4.0,2.0,2.0,SANDRINGHAM,hospital_036,0.86,S_214,0.876,SC_046,2.415,19948,0.809,0,29.091
1366,79078.0,-37.961492,145.150204,402 Springvale Road,6760000.0,house,2013.0,3.0,1.0,0.0,SPRINGVALE,hospital_124,2.67,S_075,0.9,SC_057,4.026,19891,1.239,0,46.278
1367,89985.0,-37.9722023,145.06248469999997,1302 Nepean Highway,7480000.0,house,2008.0,2.0,1.0,2.0,CHELTENHAM,hospital_133,1.081,S_011,1.042,SC_003,2.336,19866,0.931,0,37.353
1368,1213.0,-37.806652,144.893109,58 Charles Street,6408000.0,house,2016.0,3.0,1.0,0.0,SEDDON,hospital_056,1.623,S_201,0.786,SC_043,3.133,19997,0.346,0,14.3
1369,30637.0,-37.755932,144.989609,119 Harold Street,10240000.0,house,2016.0,3.0,2.0,1.0,THORNBURY,hospital_144,1.569,S_105,1.348,SC_103,2.119,20014,0.795,0,23.182
1370,86469.0,-37.916379,144.994577,28a Munro Street,15450000.0,house,2014.0,2.0,1.0,2.0,BRIGHTON,hospital_156,0.578,S_009,0.159,SC_046,4.625,19951,0.205,0,22.083
1371,69406.0,-37.870058,145.086362,1/6 Crete Avenue,9360000.0,house,2016.0,3.0,1.0,2.0,ASHBURTON,hospital_098,0.691,S_112,0.765,SC_042,0.928,19839,0.614,0,26.0
1372,12013.0,-37.705957,144.760416,1 Sica Court,5700000.0,house,2013.0,4.0,1.0,2.0,SYDENHAM,hospital_057,7.715,S_094,1.451,SC_048,3.436,20000,1.326,0,39.0
1373,10333.0,-37.792727,144.92332,27 Westbourne Road,12753000.0,house,2016.0,2.0,1.0,0.0,KENSINGTON,hospital_114,0.652,S_086,0.737,SC_011,1.313,20041,0.644,0,13.867
1374,74009.0,-37.846540999999995,145.29781499999999,8 Lockwoods Road,7650000.0,house,2014.0,3.0,1.0,1.0,BORONIA,hospital_049,2.226,S_146,2.01,SC_049,5.407,19869,1.947,0,53.143
1375,40279.0,-37.68165588,145.0535736,3 Bramble Cres,5202000.0,house,2007.0,4.0,2.0,2.0,BUNDOORA,hospital_041,1.369,S_155,1.901,SC_062,4.365,20007,3.465,0,38.3
1376,15370.0,-37.736165,144.914567,50 Kernan Street,19200000.0,house,2016.0,4.0,3.0,2.0,STRATHMORE,hospital_184,1.079,S_197,0.998,SC_082,0.828,20034,1.342,0,27.846
1377,1190.0,-37.803585,144.89171499999998,55 Windsor Street,5265000.0,house,2014.0,2.0,1.0,0.0,SEDDON,hospital_056,1.261,S_201,0.637,SC_043,2.878,20024,0.122,0,17.75
1378,90559.0,-37.956306,145.06524299999998,33 Fairview Avenue,9763000.0,house,2014.0,3.0,1.0,1.0,CHELTENHAM,hospital_082,0.874,S_023,0.899,SC_079,2.267,19866,1.485,0,37.353
1379,77609.0,-37.931571999999996,145.182901,19 Mayfair Close,11453000.0,house,2015.0,5.0,3.0,2.0,MULGRAVE,hospital_161,2.766,S_067,0.696,SC_073,2.83,19913,3.267,0,44.263
1380,5267.0,-37.86463165,144.818573,58 Grieve Parade,3250000.0,house,2005.0,4.0,1.0,1.0,ALTONA,hospital_141,6.419,S_128,1.072,SC_033,4.898,19925,0.45,0,32.0
1381,28909.0,-37.80166245,145.00093080000002,21 Paterson Street,2450000.0,house,2007.0,2.0,1.0,0.0,ABBOTSFORD,hospital_134,1.068,S_076,1.001,SC_068,2.924,19975,0.634,0,10.867
1382,96269.0,-37.8997,145.043174,8/49 Ulupna Rd,5392000.0,house,2010.0,1.0,1.0,1.0,ORMOND,hospital_126,2.092,S_015,1.772,SC_041,2.149,19941,0.501,0,35.778
1383,24601.0,-37.712773,144.97438200000002,8 Vervale Avenue,6045000.0,house,2016.0,4.0,2.0,2.0,FAWKNER,hospital_139,2.152,S_030,2.04,SC_030,3.056,19962,1.236,0,33.0
1384,92494.0,-37.99690628,145.0885162,1 Cedric Street,8450000.0,house,2007.0,3.0,2.0,2.0,PARKDALE,hospital_001,1.543,S_119,1.252,SC_003,2.87,19863,1.08,0,45.333
1385,91211.0,-37.982923,145.03805,121 Dalgetty Road,25800000.0,house,2015.0,4.0,2.0,2.0,BEAUMARIS,hospital_055,1.272,S_011,2.145,SC_079,3.771,19866,2.319,0,37.353
1386,25574.0,-37.573855,144.92758999999998,16 Hoxton Crescent,5792000.0,house,2016.0,3.0,1.0,2.0,CRAIGIEBURN,hospital_104,8.577,S_178,2.313,SC_005,0.635,40221,3.408,0,45.889
1387,35322.0,-37.711269,145.01339199999998,6 Palm Avenue,5510000.0,house,2014.0,3.0,1.0,2.0,RESERVOIR,hospital_139,1.521,S_225,2.032,SC_103,3.309,20009,0.507,0,33.3
1388,80904.0,-37.983364,145.225048,18 Grandview Avenue,5220000.0,house,2011.0,3.0,1.0,1.0,DANDENONG,hospital_119,0.569,S_184,0.855,SC_112,0.969,19888,1.532,0,54.312
1389,89935.0,-37.970765,145.059108,12 Tuck Street,10054000.0,house,2011.0,4.0,2.0,2.0,CHELTENHAM,hospital_082,1.164,S_011,1.237,SC_003,2.629,19866,0.608,0,37.353
1390,31974.0,-37.734379,145.027597,16 Ambon Street,3300000.0,house,2010.0,3.0,1.0,2.0,PRESTON,hospital_090,2.13,S_225,1.059,SC_047,0.522,20011,2.285,0,29.182
1391,80930.0,-37.992612,145.201813,19 Keneally Street,3500000.0,house,2015.0,2.0,1.0,1.0,DANDENONG,hospital_119,1.72,S_184,1.43,SC_112,1.315,19888,0.754,0,54.312
1392,53837.0,-37.826444,145.011994,83 Bendigo Street,25160000.0,house,2012.0,3.0,2.0,2.0,RICHMOND,hospital_122,1.027,S_102,1.582,SC_038,1.607,19906,0.41,0,12.75
1393,730.0,-37.788841999999995,144.888263,26 Steet Street,8055000.0,house,2016.0,3.0,1.0,2.0,FOOTSCRAY,hospital_003,0.385,S_201,1.578,SC_085,1.717,20023,1.466,0,19.75
1394,21086.0,-37.75954056,144.97348019999998,34 Dunstan Ave,9880000.0,house,2007.0,3.0,2.0,2.0,BRUNSWICK,hospital_144,0.371,S_074,1.647,SC_103,3.349,19967,1.142,0,23.0
1395,5080.0,-37.86804581,144.8433075,25 Beach Street,2700000.0,house,2009.0,2.0,1.0,2.0,SEAHOLME,hospital_141,4.287,S_128,1.169,SC_033,4.615,19927,0.208,0,28.0
1396,35307.0,-37.71252,144.988434,6 Gill Street,5676000.0,house,2015.0,2.0,1.0,2.0,RESERVOIR,hospital_139,1.017,S_030,1.949,SC_103,3.239,20010,1.705,0,32.3
1397,16307.0,-37.694959000000004,144.928154,106 Bindi Street,3762000.0,house,2015.0,2.0,1.0,1.0,GLENROY,hospital_104,4.974,S_209,1.282,SC_059,3.879,20031,1.084,0,34.833
1398,36609.0,-37.672499,145.02545600000002,94 David Street,5520000.0,house,2012.0,3.0,1.0,1.0,LALOR,hospital_053,2.459,S_228,0.746,SC_062,5.777,20006,1.038,0,40.3
1399,36027.0,-37.680245,145.039696,50 Bickley Avenue,5530000.0,house,2015.0,3.0,1.0,0.0,THOMASTOWN,hospital_041,2.399,S_228,2.166,SC_062,5.138,20007,2.239,0,38.3
